FEEDERID,เปลือย,หุ้ม,Ratio
PMB01,3360.202611,11431.4167,0.293944548
PMB02,6264.367708,12377.05544,0.506127466
PMB03,1253.501018,15444.61545,0.081161038
PMB04,12457.0342,76086.85349,0.163721243
PMB05,1222.481028,10273.88464,0.118989172
PMB06,295.9631077,20983.17338,0.014104783
PMB07,278.3719911,15180.21053,0.018337822
PMB08,1012.778861,23478.97109,0.043135573
PMB09,514.88809,7321.285267,0.070327555
PMB10,815.8520492,17114.26711,0.047670873
PTR07,37791.50482,49125.2168,0.769289324
PTU01,53281.18336,4663.166268,11.42596689
PTU02,116981.5464,45946.56159,2.546034835
PTU03,40651.19872,15745.71553,2.581730798
PTU04,61572.16417,30714.98306,2.004629599
PTU05,90842.36534,25396.25405,3.576998607
PTU06,63413.07521,26515.09053,2.391584337
PTU07,76.14930508,2344.251011,0.032483426
PTU08,3529.327324,6885.613355,0.512565423
PTU09,111.0503149,20281.45808,0.00547546
PTU10,22721.79066,26070.01657,0.871567941
SAA01,895.0506912,4919.083206,0.181954778
SAA02,345.2962894,5142.269375,0.067148619
SAA03,370.2388366,5683.633319,0.065141225
SAA04,2722.612111,4774.014193,0.570298286
SAA05,697.3202012,2228.661501,0.312887444
SAA06,239.5016028,7421.22124,0.032272532
SAA07,684.4695014,7238.189811,0.09456363
SAA08,1279.384168,4310.531702,0.296804259
SAA09,0,1649.896156,0
SAA10,74.51086698,3740.904907,0.019917873
SAA11,27.12153625,5131.758762,0.005285037
SAA12,726.0212597,8636.779295,0.084061574
SAB01,372.1489871,1717.195287,0.216719083
SAB02,184.2094148,1626.858631,0.11323013
SAB03,3240.120325,14161.17944,0.228802999
SAB04,1184.281174,11276.68372,0.105020341
SAB05,12121.18482,95483.48902,0.126945349
SAB06,3280.675145,3275.987047,1.001431049
SAB07,1020.716573,9888.950662,0.103217885
SAB08,90.70753625,5429.620841,0.016706053
SAB09,2961.249435,19091.43465,0.155108796
SAB10,2638.788123,6251.116057,0.42213072
SAC01,2743.490291,5571.94624,0.492375585
SAC02,4780.470324,12064.79771,0.396232945
SAC03,3352.633809,13044.7264,0.257010665
SAC04,3.731318802,44.84891155,0.083197533
SAC05,4308.924134,21279.60383,0.202490806
SAC06,2728.655296,8008.169871,0.340733943
SAC07,204.0872157,3705.653218,0.055074559
SAC08,6203.103264,4384.453531,1.414795076
SAC09,173.0789596,14018.04429,0.012346869
SAC10,6275.299479,11793.01221,0.532120154
SAD01,28.38400141,2812.62856,0.010091628
SAD02,2430.324763,2975.177483,0.816867154
SAD03,0,56.38023777,0
SAD04,9301.797623,16058.69631,0.579237408
SAD05,963.0881308,7367.108276,0.130728109
SAD06,0,70.29464586,0
SAD07,2723.745784,5679.187314,0.479601329
SAD08,1130.775158,3428.523887,0.329813994
SAD09,878.1336766,3736.735138,0.235000246
SAD10,0,2429.73228,0
SAU01,627.3625498,11870.63058,0.052849977
SAU02,503.6121663,16453.01314,0.030609115
SAU03,491.2668822,11823.32007,0.041550671
SAU04,1247.435447,15868.56052,0.078610498
SAU05,3710.962293,17156.23189,0.216304041
SLY01,469.4812786,6841.196622,0.068625608
SLY02,1585.208922,34117.16912,0.046463671
SLY03,8.343464213,3639.945084,0.002292195
SLY04,0,9772.494623,0
SLY05,139.7310736,4567.215437,0.030594369
SLY06,2030.062366,36830.30242,0.055119351
SLY07,580.9043551,28650.98754,0.020275195
SLY08,1592.627989,11511.9278,0.138345898
SLY09,2185.092897,43414.62688,0.0503308
SLY10,791.0558048,14261.98133,0.055466052
SMA01,1841.766777,9025.293792,0.204067238
SMA02,225.5315865,7105.616264,0.031739905
SMA03,0,145.6254787,0
SMA04,839.8695427,977.7026548,0.859023486
SMA05,4947.224235,20902.32686,0.236682943
SMA06,0,337.6300354,0
SMA07,3289.17846,9235.186059,0.356157249
SMA08,5810.893778,18392.41895,0.315939616
SMA09,0,325.3299476,0
SMA10,313.5833367,18274.23007,0.017159866
SMA11,731.1851366,559.5537353,1.306729078
SMA12,0,348.8576472,0
SMA13,226.1026476,3018.962899,0.074894146
SMA14,0,1618.201344,0
SMA15,0,2366.08315,0
SMB01,3095.144116,8805.960052,0.35148287
SMB02,12364.74725,18715.14287,0.660681425
SMB03,2456.440964,17011.45985,0.144399187
SMB04,18631.42506,28431.22255,0.655315649
SMB05,1227.260902,1442.316665,0.850895599
SMB06,808.7582168,7715.825805,0.104818102
SMB07,4433.171337,22400.4124,0.197905791
SMB08,658.1658509,11915.3702,0.05523671
SMB09,0,438.0615008,0
SMB10,0,393.5545165,0
SMB11,5984.186611,12094.68943,0.49477803
SMB12,6529.859861,25344.86157,0.257640384
SMB13,0,4824.627912,0
SMB14,0,461.7851438,0
SMB15,0,484.5024269,0
SMC01,919.9512353,5588.675872,0.164609875
SMC02,0,44.21993651,0
SMC03,4863.194627,6699.813211,0.725870181
SMC04,610.9821201,5274.147067,0.115844726
SMC05,3292.298155,13876.15219,0.237263047
SMC06,0,104.7262809,0
SMC07,1022.60738,9683.644438,0.1056015
SMC08,3.638198445,79.50297858,0.045761788
SMC09,3816.536394,14333.6913,0.266263331
SMC10,12041.32272,24819.48816,0.485155965
SMD01,266.5644126,4121.191431,0.064681395
SMD02,251.292421,10355.70962,0.024266074
SMD03,1752.107048,10667.0802,0.164253668
SMD04,252.3544436,13321.8884,0.018942843
SMD05,593.5135643,2940.187434,0.201862493
SMD06,35.04069273,2244.22708,0.015613702
SMD07,39.02996137,3564.595745,0.010949337
SMD08,31.0336903,1366.190957,0.022715485
SMD09,624.9200724,9682.577541,0.064540673
SMD10,1164.385487,10451.12676,0.111412436
SME01,1665.087452,8769.773364,0.189866646
SME02,47.08168432,5986.798554,0.007864251
SME03,3793.22442,2598.131187,1.459981866
SME04,9257.202981,7661.824598,1.208224342
SME05,5106.890493,7899.229798,0.646504865
SME06,27659.67311,28806.17884,0.960199312
SME07,12684.55023,8378.339488,1.513969474
SME08,5028.192904,19063.39048,0.263761733
SME09,74426.53017,85786.00993,0.86758354
SME10,22226.18326,13021.37888,1.70689936
SMF01,46582.81508,45953.57678,1.013692912
SMF02,14506.93058,31218.72228,0.464686877
SMF03,2574.388183,14300.70803,0.180018233
SMF04,2845.981254,15664.13855,0.181687697
SMF05,6504.709853,74001.30471,0.087899935
SMF06,508.9173647,3452.711056,0.147396454
SMF07,702.1743737,1375.699164,0.510412736
SMF08,3297.456921,18924.97584,0.174238369
SMF09,10481.83135,34449.97387,0.304262389
SMF10,0,113.3349454,0
SMG01,908.0631909,5951.88447,0.152567342
SMG02,2514.270322,5630.869958,0.44651543
SMG03,2351.49164,4805.673943,0.489315685
SMG04,1072.989005,8547.337508,0.125534882
SMG05,0,3254.911271,0
SMG06,142.9846307,2953.469085,0.048412435
SMG07,297.7154676,2353.581916,0.126494627
SMG08,915.252718,6855.062679,0.133514858
SMG09,1020.611147,9699.975129,0.105217914
SMG10,8.69579308,5140.038337,0.001691776
SMI01,0,93.9069828,0
SMI02,0,69.25233868,0
SMI03,0,1728.388365,0
SMI04,0,91.20186996,0
SMI05,0,112.1502302,0
SMI06,2886.310231,19551.26196,0.147627823
SMI07,2752.006423,5037.895677,0.546261098
SMI08,0,113.084155,0
SMI09,0,109.282308,0
SMI10,0,127.784893,0
SMIT1,0,58.08061767,0
SMIT2,0,56.34599174,0
SMU01,2392.267227,16387.97789,0.145976962
SMU02,51.50708471,4511.501678,0.011416838
SMU03,1038.419961,23523.94714,0.0441431
SMU04,0,7987.433429,0
SMV01,0,2663.711362,0
SMV02,2280.24682,6724.163392,0.339112346
SMV03,1118.757841,16755.65194,0.066768983
SMV04,1140.67568,5199.074992,0.219399736
SMV05,374.1706693,6881.635694,0.054372345
SMV06,0,19.87595533,0
SMW01,2343.786392,15184.51698,0.154353701
SMW02,13255.04699,34316.53167,0.386258353
SMW03,282.5680923,9174.377381,0.030799702
SMW04,11.7300942,3628.035054,0.003233181
SMW05,1915.524047,3325.335925,0.57603926
SMX01,0,2369.647377,0
SMX02,0,8.757896618,0
SMX03,0,2377.266923,0
SMX04,0,9.072071913,0
SMX05,0,1264.896967,0
SPA01,1699.963763,14428.94771,0.117816198
SPA03,0,9674.852018,0
SPA05,14301.93509,17117.25885,0.835527184
SPA07,10325.25101,43044.04104,0.239876433
SPA08,4046.954151,29784.10302,0.135876315
SPA09,36075.52163,49314.77513,0.731535763
SPA10,200.8702339,11017.91649,0.018231236
SPA11,0,41.65565948,0
SPA12,4.832733297,205.7568719,0.023487591
SPC01,576.8095896,50.90403995,11.33131261
SPC03,101151.1332,63612.03839,1.59012564
SPC04,8551.543816,32185.66303,0.265694195
SPC05,84788.82215,46071.21617,1.84038602
SPN01,15066.34457,12393.14509,1.215699846
SPN02,7452.981164,7609.549893,0.979424706
SPN03,0,105.6767512,0
SPN04,21524.06286,21831.65748,0.985910615
SPN05,106204.9668,35315.76779,3.007295988
SPN06,65109.86186,58739.08678,1.108458872
SPN07,25526.69195,8257.826475,3.091211958
SPN08,0,110.0286723,0
SPN09,30275.96701,18560.17337,1.631232985
SPN10,69889.63862,48425.39466,1.443243553
SPO01,0,116.439394,0
SPO02,11702.71264,11698.98696,1.000318461
SPO03,0,67.61487311,0
SPO04,153597.9625,35355.15915,4.344428541
SPO05,61243.71654,15749.62219,3.888583219
SPO06,26641.23867,7170.202885,3.715548793
SPO07,37013.49246,21258.298,1.741131508
SPO08,0,132.4784012,0
SPO09,0,100.7263534,0
SPO10,10352.33319,1029.779105,10.05296489
SPOT1,0,7.476367872,0
SPOT2,0,31.54355446,0
SSA02,3043.883627,4401.873055,0.691497367
SSA07,32738.93281,17705.43885,1.849089034
SVA01,174725.6284,37607.05588,4.646086334
SXA01,0,1838.862497,0
SXA02,0,2166.369631,0
SXA03,1108.51849,3451.274003,0.321191099
SXA04,0,177.1867907,0
SXA05,0,73.99179168,0
SXA06,0,2541.892322,0
SXA07,42.59381218,2127.211173,0.020023312
SXA08,0,92.31064219,0
SXA09,0,1706.215219,0
SXA10,12002.92326,27560.95867,0.435504563
SXAT1,0,3.254,0
SXAT2,0,2.857,0
SYA01,48326.1772,64501.39481,0.749226855
SYA02,46025.05508,47659.88094,0.965698071
SYA03,0,98.63873364,0
SYA04,0,148.3389986,0
SYA05,0,124.483012,0
SYA06,98528.0343,36848.91585,2.673838077
SYA07,25451.63143,44863.95797,0.567306867
SYA08,0,87.42894187,0
SYA09,96666.14684,14013.26379,6.898189334
SYA10,91298.44567,67919.32517,1.344218975
THS01,0,1257.046825,0
THS02,329.7482953,1200.720797,0.274625289
THS03,1548.17112,3555.868871,0.435384762
THS04,670.6558016,1443.117421,0.464727119
THS05,341.8836177,5926.097671,0.057691188
THS06,255.467765,1184.105739,0.215747426
THS07,395.1340968,2693.148104,0.146718295
THS08,200.8614187,1559.840867,0.128770455
THS09,1302.603812,907.1938587,1.435860483
THS10,1189.774861,567.5556969,2.096313837
THS11,0,78.2517409,0
THS12,0,1980.616893,0
THS13,0,4055.024706,0
THS14,0,1718.664803,0
THS15,0,1775.186875,0
THU01,1115.089655,1066.675975,1.045387429
THU02,1691.017185,1523.760844,1.10976548
THU03,210.9454028,2818.289502,0.074848735
THU04,39.59328487,7184.585038,0.005510866
TKK05,0,7.197538732,0
TKK06,0,11.73620648,0
TMA01,39118.28392,18131.07622,2.157526859
TMA02,11130.4237,22838.35456,0.487356638
TMA03,7264.438844,15224.94906,0.477140437
TMA04,95906.12533,37044.55176,2.588940094
TMA05,16179.40035,14536.98567,1.112981792
TMA06,82.2647217,2317.979388,0.035489842
TMA07,29408.21176,21815.07283,1.348068466
TMA08,2.747072806,10509.60664,0.000261387
TMA09,9125.863262,13759.32415,0.663249384
TMA10,69951.62883,59903.59588,1.167736724
TMK01,7128.721807,29958.23962,0.237955297
TMK02,52703.51649,36271.93269,1.453010981
TMK03,9519.572419,9376.72412,1.01523435
TMK04,14964.61662,27154.67586,0.551088022
TMK05,15689.47443,31768.81082,0.493864077
TMK06,3857.104053,14827.54166,0.260131055
TMK07,56768.22805,41773.3195,1.358958989
TMK08,14100.71503,22733.32915,0.620266171
TMK09,34027.15628,43645.82817,0.779619902
TMK10,13450.4092,27461.09275,0.489798761
TMU01,32281.78373,7965.928962,4.052482
TMU02,37145.21954,29040.12143,1.279100008
TMU03,119.1705738,1824.208704,0.06532727
TMU04,3126.303073,7266.450469,0.430237994
TMU05,107.15136,2604.20596,0.041145501
TTN01,21106.32536,5450.55868,3.872323298
TTN02,54591.84544,34856.54678,1.566186283
TTN03,47262.74887,37898.23698,1.247096241
TTN04,3064.658789,43430.65417,0.070564417
UTG01,47232.54834,23787.64509,1.985591603
UTG02,174732.0612,122036.9776,1.43179604
UTG03,20570.7755,41598.25693,0.494510516
UTG04,11248.82316,17765.82112,0.63317215
UTG05,222936.7081,54064.54172,4.123529046
UTG06,72327.29635,53694.15715,1.34702359
UTG07,78237.17548,67909.0464,1.152087677
UTG08,92271.58269,76747.95291,1.202267672
UTG09,101866.5284,75953.89988,1.341162581
UTG10,16134.6804,12108.85448,1.332469593
VLA01,30649.32114,35394.74053,0.865928686
VLA02,125266.6504,92808.26259,1.349735971
VLA03,96965.2386,75798.98659,1.279241887
VLA04,115007.5683,153533.4164,0.749071903
VLA05,8048.360147,75938.66152,0.105985015
WRP01,1334.093799,301.4767719,4.425195978
BGA01,110787.362,51327.54386,2.158438798
BGA02,8590.326984,5669.999419,1.515049006
BGA03,3042.832527,6045.980789,0.503281872
BGA04,91332.97257,19372.44041,4.714582707
CDO01,261641.7722,78576.94139,3.329752566
CDO02,166009.1786,96191.85079,1.725813333
CDO03,50405.99581,22460.63982,2.244192339
CDO04,16139.38139,4036.606297,3.99825502
CDO05,13430.7823,19951.68947,0.673165164
CEA01,50118.42321,7104.022491,7.054935886
CEA02,37664.74965,3502.764629,10.75286342
CEA03,20824.13774,14838.19563,1.403414422
CEA04,16445.01016,33515.52387,0.49066845
CEA05,38656.38532,34532.37866,1.119424344
CEA06,433391.7054,214634.4362,2.019208628
CEA07,125946.7819,23121.87672,5.447083011
CEA08,38651.57506,70328.22722,0.54958836
CHM01,82521.21026,26771.13917,3.082469137
CHM02,96310.87966,56690.87785,1.698877903
CHM03,64417.28154,64346.02199,1.001107443
CHM04,585.0368589,33209.81109,0.017616386
CKN01,103766.0696,76968.30494,1.348166231
CKN02,7506.812783,16131.78431,0.465342992
CKN03,36223.02594,81459.67357,0.444674332
CKN04,26185.03819,45152.41373,0.579925546
CKN05,33410.32719,40613.6218,0.822638457
CMA01,9213.679374,23780.90785,0.387440187
CMA02,1622.655,14232.50554,0.114010495
CMA03,980.8151735,26527.25264,0.036973869
CMA04,867.3035524,10061.11724,0.086203503
CMA05,129.7484363,8878.663985,0.014613509
CMA06,2584.310003,20299.20537,0.127310895
CMA07,5788.968207,29071.43766,0.199129065
CMA08,11170.94282,42282.18783,0.264199735
CMA09,33.04194727,8341.688192,0.003961062
CMA10,1124.919571,4770.631569,0.235800974
CMB01,1836.536607,17387.05971,0.105626635
CMB02,894.6404629,12540.05791,0.07134261
CMB03,1615.778275,8886.281696,0.181828388
CMB04,68.22754801,25901.67759,0.002634098
CMB05,2959.669666,18358.9551,0.161211226
CMB06,2046.513866,14081.79961,0.145330421
CMB07,883.766887,19079.49002,0.046320257
CMB08,1213.128042,24785.60286,0.048944867
CMB09,14101.31106,61875.08639,0.227899658
CMB10,379.1882669,19740.9735,0.019208185
CMC01,1854.121669,11638.29763,0.159312103
CMC02,11036.33117,33014.61744,0.334286205
CMC03,3711.414606,19222.19979,0.193079598
CMC04,1472.040151,6898.494748,0.213385703
CMC05,7161.358201,20643.01659,0.346914327
CMC06,38993.30111,27565.29229,1.414579635
CMC07,117.7767959,5012.022011,0.023498858
CMC08,39077.22266,40539.69667,0.96392489
CMC09,11588.41787,42795.49636,0.27078592
CMC10,15197.8683,23781.09101,0.639073636
CMD01,1529.533451,16340.59634,0.093603282
CMD02,97.81930215,5526.952014,0.017698598
CMD03,1397.139498,42158.48111,0.033140176
CMD04,2944.684305,41151.4291,0.071557279
CMD05,723.6155189,28648.85023,0.0252581
CMD06,1526.750977,46872.40365,0.032572492
CMD07,5418.001834,30273.22294,0.178970103
CMD08,493.4161226,11537.90784,0.042764783
CMD09,335.2171145,12667.61397,0.02646253
CMD10,531.6416099,13196.48447,0.040286609
CME01,7050.221708,41591.30877,0.169511898
CME02,660.8152419,40530.13847,0.016304293
CME03,32705.94916,51773.81417,0.63170832
CMF01,97.7833414,6204.052551,0.015761205
CMF02,138.0116919,5717.177529,0.02413983
CMF03,1440.463872,3594.690051,0.400719909
CMF04,52.92448994,8016.424064,0.006602007
CMF05,535.2327171,11687.80654,0.045794112
CMU01,1165.43947,8309.108712,0.140260467
CMU02,1168.643617,14175.02514,0.082443848
CMU03,39.11831411,6942.275358,0.005634797
CMU04,1060.471359,10237.65013,0.103585427
CMU05,727.198667,12074.19481,0.060227508
CMV01,112.0755564,2744.566697,0.040835428
CMV02,158.0925184,7030.263064,0.022487426
CMV03,576.3263297,10749.32861,0.0536151
CMV04,0,1919.357027,0
CMV05,165.3861577,7400.617195,0.022347617
CRA01,13752.27654,45024.0508,0.305442898
CRA02,134.7821112,11230.7799,0.012001135
CRA03,4519.29086,33951.6337,0.133109673
CRA04,57359.56246,53016.11963,1.081926834
CRA05,74189.086,76900.3595,0.964743032
CRA06,43998.01826,48333.23962,0.910305591
CRA07,57673.13888,27062.2487,2.131128847
CRA08,59743.34051,81162.51475,0.736095237
CRA09,1568.212268,12631.79459,0.124148018
CRA10,223979.3434,70330.23026,3.184680934
CRB01,37757.20394,41081.83903,0.919072876
CRB02,636.9843739,8537.14135,0.07461331
CRB03,470.0403837,9874.307929,0.047602362
CRB04,193.075577,7798.921898,0.024756701
CRB05,69278.80953,89978.75211,0.769946325
CRB06,8446.965752,31932.01109,0.264529714
CRB07,126.5304548,4077.365642,0.031032403
CRB08,422.2242314,12809.24661,0.032962456
CRB09,676.1707185,26301.31652,0.025708626
CRB10,57006.69526,48407.41321,1.177643908
CSA01,50981.21767,48791.65595,1.044875741
CSA02,470.250632,17080.38707,0.027531614
CSA03,0,152.7060552,0
CSA04,10542.4511,70.94076677,148.6092071
CSA05,3297.040144,14697.04393,0.224333557
CSA06,35624.00666,6652.903514,5.354655541
CSA07,4011.532906,13441.75393,0.298438204
CSA08,0,4339.472673,0
CSA09,38653.08897,39420.59414,0.98053035
CSA10,0,146.3308099,0
CUN01,122280.9646,85595.01847,1.428599079
CUN02,78540.00769,10927.53961,7.187345959
CUN03,59054.20471,9822.979687,6.011842292
CUN04,78126.47488,104195.86,0.749804022
CUN05,131103.3226,59461.67564,2.204837338
CUN06,116518.1084,64325.93764,1.811370541
CUN07,23221.50651,39113.88164,0.593689645
CUN08,0,132.4307121,0
CUN09,0,97.58768451,0
CUN10,0,109.3845402,0
DKA01,0,152.8166343,0
DKA02,23448.78752,14203.726,1.650889881
DKA03,0,174.0668201,0
DKA04,46146.4632,59457.47141,0.776125558
DKA05,93866.20819,114587.9747,0.819162817
DKA06,1.49734298,6212.238311,0.000241031
DKA07,0,166.7521971,0
DKA08,0,177.3335544,0
DKA09,0,260.1943204,0
DKA10,25847.40541,38893.25676,0.664572925
FAA01,164706.6265,73906.44567,2.228582704
FAA02,100188.7687,49467.90131,2.025328871
FAA03,70090.52131,40262.34135,1.740845638
FAA04,33788.73767,23990.326,1.408431785
FAA05,36.5509176,1607.077971,0.022743711
FAA06,5272.082495,24871.39343,0.211973748
FAA07,93167.69388,46053.25048,2.023042737
FAA08,80630.14985,56894.6605,1.417183074
FAA09,151334.7976,55027.72102,2.750155646
FAA10,0,1634.548644,0
HCA01,14157.1758,15804.49976,0.895768674
HCA02,96069.37975,35562.23551,2.701443776
HCA03,4885.373247,14644.49483,0.333597936
HCA04,119743.3165,43558.43327,2.749027169
HCA05,90039.93759,34819.76785,2.585885638
HOA06,99663.38894,18992.5378,5.247502465
HOA07,34085.69566,27568.2086,1.236413151
HOA08,488439.8961,207511.6291,2.353795294
HOA09,204051.4562,76908.87986,2.653158602
HOA11,0,161.2426397,0
HOA12,271150.4003,51891.37132,5.225346593
LIA01,68430.6388,41580.33928,1.64574508
LIA02,108571.8025,33785.26553,3.213584408
LIA03,74977.55611,2785.988727,26.9123688
LIA04,122848.0232,10149.64197,12.10368047
LIA05,58030.86622,6041.692947,9.605067111
LNA01,7049.243224,26373.13035,0.267288833
LNA02,1264.370731,5724.559827,0.220867764
LNA03,53629.26753,54228.87411,0.988943038
LNA04,45318.06321,42876.04336,1.056955345
LNA05,12952.75469,25606.59558,0.505836656
LNB01,2475.809406,13652.93505,0.181338987
LNB02,37672.98691,35090.26467,1.073602245
LNB03,34086.98003,26144.34693,1.303799254
LNB04,10111.76325,7737.426146,1.306863944
LNB05,2863.352337,15886.11258,0.180242481
LNB06,233.8195096,7581.399851,0.030841205
LNB07,227.6200862,6431.824768,0.035389659
LNB08,52381.408,40932.87392,1.279690454
LNB09,7291.810183,2930.575041,2.488184087
LNB10,83306.17336,33594.93837,2.479723952
LNC01,0,1383.180941,0
LNC02,18749.11834,25009.00958,0.749694556
LNC03,45663.38594,75679.90606,0.603375299
LNC04,22922.62151,34872.63259,0.657324091
LNC05,14925.94969,20394.01895,0.731878779
LNC06,0,1238.297913,0
LNC07,0,7476.20107,0
LNC08,0,4175.239803,0
LNC09,49315.35351,35810.91495,1.37710398
LNC10,1116.702362,8644.818748,0.129175914
LPA01,10393.38266,25508.38143,0.407449712
LPA02,990.8476377,19230.28876,0.051525364
LPA03,14154.19826,16350.52787,0.86567225
LPA04,19798.80282,21071.80709,0.939587323
